,Year,NAME,House_Price,Unit_Price,Flat_rent,House_rent,House_rate,Unit_rate
4524,2014,MONBULK,425000.0,,,,,
4525,2014,MONT ALBERT,1490000.0,600000.0,337.0,437.0,65.56944199964795,34.23875827436658
4526,2014,MONT ALBERT NORTH,1100000.0,832500.0,,,,
4527,2014,MONTMORENCY,614000.0,490500.0,253.0,346.0,34.126278345931524,37.28336880510794
4528,2014,MONTROSE,476500.0,,,,,
4529,2014,MOONEE PONDS,920000.0,475000.0,263.0,,,34.73237788827142
4530,2014,MOORABBIN,768000.0,480000.0,,,,
4531,2014,MOOROOLBARK,465000.0,381000.0,,,,
4532,2014,MOOROOPNA,215000.0,157500.0,,,,
4533,2014,MORDIALLOC,755000.0,455000.0,263.0,395.0,36.757546251217136,33.26996197718631
4534,2014,MORNINGTON,558000.0,462500.0,231.0,338.0,31.747837960855712,38.503163503163506
4535,2014,MORTLAKE,152500.0,,,,,
4536,2014,MORWELL,150000.0,145000.0,121.0,171.0,16.869095816464238,23.045136681500317
4537,2014,MOUNT BEAUTY,200000.0,,,,,
4538,2014,MOUNT CLEAR,288000.0,256500.0,159.0,248.0,22.332506203473944,31.02322206095791
4539,2014,MOUNT DANDENONG,610000.0,,,,,
4540,2014,MOUNT DUNEED,532000.0,,,,,
4541,2014,MOUNT ELIZA,777500.0,475000.0,231.0,338.0,44.23645880746472,39.54378954378954
4542,2014,MOUNT EVELYN,428500.0,423000.0,,,,
4543,2014,MOUNT HELEN,368000.0,,,,,
4544,2014,MOUNT MACEDON,600000.0,,,,,
4545,2014,MOUNT MARTHA,745000.0,446500.0,231.0,338.0,42.38734638142922,37.17116217116217
4546,2014,MOUNT PLEASANT,269500.0,235000.0,,,,
4547,2014,MOUNT WAVERLEY,950000.0,720000.0,254.0,370.0,49.37629937629937,54.51241671714112
4548,2014,MULGRAVE,627000.0,500000.0,363.0,367.0,32.8547474324041,26.488662852299214
4549,2014,MURCHISON,155000.0,,,,,
4550,2014,MURRUMBEENA,982500.0,525000.0,266.0,391.0,48.32284084202243,37.955465587044536
4551,2014,MURTOA,110000.0,,,,,
4552,2014,MYRTLEFORD,245000.0,199000.0,,,,
4553,2014,NAGAMBIE,378000.0,279000.0,,,,
4554,2014,NARRE WARREN,386000.0,295000.0,226.0,296.0,25.077962577962577,25.10211027910143
4555,2014,NARRE WARREN NORTH,822500.0,,,,,
4556,2014,NARRE WARREN SOUTH,440000.0,,,,,
4557,2014,NATHALIA,190500.0,,,,,
4558,2014,NATIMUK,145000.0,,,,,
4559,2014,NEERIM SOUTH,336500.0,,,,,
4560,2014,NELSON,203500.0,,,,,
4561,2014,NERRINA,482500.0,,,,,
4562,2014,NEW GISBORNE,510000.0,,,,,
4563,2014,NEWBOROUGH,215000.0,65000.0,115.0,180.0,22.97008547008547,10.869565217391305
4564,2014,NEWCOMB,292000.0,276500.0,251.0,288.0,19.497863247863247,21.18449279803861
4565,2014,NEWINGTON,341000.0,,,,,
4566,2014,NEWLANDS ARM,302000.0,,,,,
4567,2014,NEWPORT,740000.0,575000.0,242.0,393.0,36.2106087296927,45.69294342021615
4568,2014,NEWSTEAD,297500.0,,,,,
4569,2014,NEWTOWN,620000.0,337500.0,198.0,300.0,39.74358974358974,32.77972027972028
4570,2014,NHILL,125000.0,,,,,
4571,2014,NICHOLS POINT,304000.0,,,,,
4572,2014,NIDDRIE,747500.0,457000.0,,,,
4573,2014,NOBLE PARK,440000.0,322500.0,210.0,291.0,29.077451757864132,29.532967032967033
4574,2014,NOBLE PARK NORTH,420000.0,305000.0,,,,
4575,2014,NOOJEE,174500.0,,,,,
4576,2014,NORLANE,215000.0,221500.0,,,,
4577,2014,NORTH BENDIGO,280000.0,222500.0,164.0,245.0,21.978021978021978,26.09052532833021
4578,2014,NORTH GEELONG,301000.0,256000.0,183.0,274.0,21.1257720381808,26.902059688944934
4579,2014,NORTH MELBOURNE,832000.0,529000.0,302.0,474.0,33.755274261603375,33.6856851757514
4580,2014,NORTH WONTHAGGI,268500.0,,,,,
4581,2014,NORTHCOTE,935000.0,530000.0,279.0,491.0,36.620711264295785,36.531568789633305
4582,2014,NOTTING HILL,660000.0,409000.0,,,,
4583,2014,NUMURKAH,215000.0,150000.0,,,,
4584,2014,NUNAWADING,721500.0,480500.0,254.0,351.0,39.529914529914535,36.37946698970321
4585,2014,NYAH WEST,107500.0,,,,,
4586,2014,NYORA,265000.0,,,,,
4587,2014,OAK PARK,626000.0,470000.0,241.0,301.0,39.994888832098134,37.503989786147464
4588,2014,OAKLEIGH,801500.0,460000.0,290.0,360.0,42.81517094017094,30.50397877984085
4589,2014,OAKLEIGH EAST,820000.0,615000.0,,,,
4590,2014,OAKLEIGH SOUTH,700000.0,506000.0,,,,
4591,2014,OCEAN GROVE,515000.0,410000.0,103.0,300.0,33.01282051282051,76.54966392830471
4592,2014,OFFICER,339000.0,348000.0,,,,
4593,2014,OFFICER SOUTH,0.0,,,,,
4594,2014,OLINDA,520000.0,,,,,
4595,2014,ORBOST,150000.0,,,,,
4596,2014,ORMOND,1187500.0,498500.0,,,,
4597,2014,OSBORNE,540500.0,460000.0,,,,
4598,2014,OUYEN,77500.0,,,,,
4599,2014,PAKENHAM,350000.0,279500.0,202.0,282.0,23.867975995635568,26.60891089108911
4600,2014,PARADISE BEACH,178000.0,,,,,
4601,2014,PARK ORCHARDS,1103000.0,,,,,
4602,2014,PARKDALE,860000.0,499000.0,263.0,395.0,41.86952288218111,36.48727698157356
4603,2014,PARKVILLE,1525000.0,505000.0,328.0,493.0,59.486659385239506,29.60834896810507
4604,2014,PASCOE VALE,655000.0,463000.0,211.0,342.0,36.830859199280255,42.19832300401021
4605,2014,PASCOE VALE SOUTH,701000.0,440000.0,290.0,386.0,34.924272618573134,29.177718832891248
4606,2014,PATTERSON GARDENS,672000.0,,,,,
4607,2014,PATTERSON LAKES,734000.0,417500.0,,,,
4608,2014,PAYNESVILLE,300000.0,236500.0,,,,
4609,2014,PEARCEDALE,445000.0,,,,,
4610,2014,PENSHURST,132500.0,,,,,
4611,2014,PETERBOROUGH,307500.0,,,,,
4612,2014,PIONEER BAY,220000.0,,,,,
4613,2014,PLENTY,750000.0,,,,,
4614,2014,POINT COOK,445000.0,327500.0,,,,
4615,2014,POINT LONSDALE,707500.0,413500.0,,,,
4616,2014,POOWONG,218000.0,,,,,
4617,2014,POREPUNKAH,280000.0,,,,,
4618,2014,PORT ALBERT,190000.0,,,,,
4619,2014,PORT FAIRY,425000.0,377500.0,,,,
4620,2014,PORT FRANKLIN,173500.0,,,,,
4621,2014,PORT MELBOURNE,917500.0,745000.0,410.0,540.0,32.67450142450143,34.9437148217636
4622,2014,PORT WELSHPOOL,244000.0,,,,,
4623,2014,PORTARLINGTON,414500.0,295000.0,,,,
4624,2014,PORTLAND,210000.0,225000.0,150.0,203.0,19.893899204244033,28.846153846153847
4625,2014,PORTLAND NORTH,248000.0,,,,,
4626,2014,PORTSEA,1305000.0,,230.0,268.0,93.64236509758896,
4627,2014,PRAHRAN,1175000.0,550000.0,307.0,548.0,41.23385738349241,34.452518165873215
4628,2014,PRESTON,690000.0,440000.0,279.0,374.0,35.479226655697246,30.328094844223877
4629,2014,PRINCES HILL,1210000.0,,,,,
4630,2014,PYRAMID HILL,117000.0,,,,,
4631,2014,QUARRY HILL,355000.0,170500.0,,,,
4632,2014,QUEENSCLIFF,695000.0,,,,,
4633,2014,RAINBOW,77000.0,,,,,
4634,2014,RAWSON,100000.0,,,,,
4635,2014,RAYMOND ISLAND,280000.0,,,,,
4636,2014,RED CLIFFS,157500.0,,,,,
4637,2014,REDAN,245000.0,217500.0,,,,
4638,2014,RESEARCH,685000.0,512000.0,253.0,346.0,38.072476656291684,38.917604134995436
4639,2014,RESERVOIR,541000.0,381000.0,275.0,311.0,33.45288152362107,26.643356643356643
4640,2014,RHYLL,482000.0,,,,,
4641,2014,RICHMOND,961000.0,539000.0,361.0,542.0,34.09736020437128,28.7129767739186
4642,2014,RIDDELLS CREEK,417500.0,350000.0,,,,
4643,2014,RINGWOOD,660000.0,445000.0,250.0,328.0,38.69606003752345,34.23076923076923
4644,2014,RINGWOOD EAST,612000.0,440000.0,,,,
4645,2014,RINGWOOD NORTH,662000.0,600000.0,,,,
4646,2014,RIPPLESIDE,530000.0,,,,,
4647,2014,ROBINVALE,160000.0,,,,,
4648,2014,ROCHESTER,215000.0,,,,,
4649,2014,ROCKBANK,280000.0,,,,,
4650,2014,ROMSEY,396000.0,319000.0,,,,
4651,2014,ROSANNA,781500.0,480000.0,,,,
4652,2014,ROSEBUD,365000.0,370000.0,,,,
4653,2014,ROSEBUD SOUTH,500000.0,445000.0,,,,
4654,2014,ROSEDALE,215000.0,,,,,
4655,2014,ROWVILLE,617500.0,390000.0,0.0,0.0,inf,inf
4656,2014,ROXBURGH PARK,385000.0,314000.0,218.0,295.0,25.097783572359845,27.699364855328156
4657,2014,RUSHWORTH,158000.0,,,,,
4658,2014,RUTHERGLEN,195000.0,,,,,
4659,2014,RYE,460000.0,425000.0,,,,
4660,2014,SAFETY BEACH,516500.0,435500.0,,,,
4661,2014,SAILORS GULLY,262500.0,,,,,
4662,2014,SALE,300000.0,205000.0,153.0,221.0,26.10511660285416,25.766716943187532
4663,2014,SAN REMO,407000.0,330000.0,,,,
4664,2014,COCOROC,482500.0,380000.0,,,,
4665,2014,SANDHURST,549000.0,362500.0,,,,
4666,2014,SANDRINGHAM,1305000.0,535000.0,,,,
4667,2014,SANDY POINT,380000.0,,,,,
4668,2014,SASSAFRAS,556000.0,,,,,
4669,2014,SCORESBY,570000.0,455000.0,320.0,370.0,29.62577962577963,27.34375
4670,2014,SEA LAKE,75000.0,,,,,
4671,2014,SEABROOK,402500.0,,,,,
4672,2014,SEAFORD,450000.0,350000.0,217.0,295.0,29.335071707953066,31.017369727047146
4673,2014,SEAHOLME,670000.0,,,,,
4674,2014,SEASPRAY,164000.0,,,,,
4675,2014,SEBASTOPOL,235500.0,210000.0,259.0,239.0,18.949147087222403,15.592515592515593
4676,2014,SEDDON,730000.0,430500.0,236.0,428.0,32.80014378145219,35.07985658409387
4677,2014,SELBY,420000.0,,,,,
4678,2014,SEVILLE,397500.0,,,,,
4679,2014,SEVILLE EAST,350000.0,,,,,
4680,2014,SEYMOUR,213000.0,175000.0,155.0,220.0,18.618881118881117,21.712158808933
4681,2014,SHEPPARTON,243000.0,214000.0,148.0,228.0,20.49595141700405,27.80665280665281
4682,2014,SHEPPARTON NORTH,375000.0,,,,,
4683,2014,SHOREHAM,620000.0,,,,,
4684,2014,SILVERLEAVES,460500.0,,,,,
4685,2014,SKENES CREEK,435000.0,,,,,
4686,2014,SKIPTON,117500.0,,,,,
4687,2014,SKYE,413000.0,354000.0,,,,
4688,2014,SMITHS BEACH,390000.0,,,,,
4689,2014,SMYTHESDALE,207500.0,,,,,
4690,2014,SOLDIERS HILL,341000.0,275000.0,,,,
4691,2014,SOMERS,755000.0,,,,,
4692,2014,SOMERVILLE,395000.0,329000.0,,,,
4693,2014,SORRENTO,795000.0,1050000.0,,,,
4694,2014,SOUTH DUDLEY,200500.0,,,,,
4695,2014,SOUTH GEELONG,470000.0,,,,,
4696,2014,SOUTH KINGSVILLE,671000.0,435500.0,,,,
4697,2014,SOUTH MELBOURNE,1200000.0,567500.0,390.0,545.0,42.34297812279464,27.983234714003945
4698,2014,SOUTH MORANG,420000.0,337500.0,,,,
4699,2014,SOUTH YARRA,1450000.0,567000.0,350.0,580.0,48.07692307692308,31.153846153846153
4700,2014,SPOTSWOOD,640000.0,488500.0,242.0,393.0,31.31728322568017,38.8191354100445
4701,2014,SPRING GULLY,350000.0,235000.0,,,,
4702,2014,SPRINGVALE,530000.0,415000.0,237.0,300.0,33.97435897435898,33.6741317753976
4703,2014,SPRINGVALE SOUTH,475000.0,353000.0,,,,
4704,2014,ST ALBANS,373500.0,296000.0,200.0,,,28.46153846153846
4705,2014,ST ALBANS PARK,330000.0,239500.0,,,,
4706,2014,ST ANDREWS BEACH,495000.0,,,,,
4707,2014,ST ARNAUD,145000.0,,,,,
4708,2014,ST HELENA,623000.0,,,,,
4709,2014,ST KILDA,1225000.0,491000.0,376.0,0.0,inf,25.11252045826514
4710,2014,ST KILDA,1225000.0,491000.0,376.0,540.0,43.62535612535613,25.11252045826514
4711,2014,ST KILDA,1225000.0,491000.0,326.0,0.0,inf,28.96413402548372
4712,2014,ST KILDA,1225000.0,491000.0,326.0,540.0,43.62535612535613,28.96413402548372
4713,2014,ST KILDA EAST,1037500.0,500000.0,290.0,552.0,36.14478818283166,33.15649867374005
4714,2014,ST KILDA WEST,2235000.0,495000.0,320.0,582.0,73.85011895321173,29.747596153846153
4715,2014,ST LEONARDS,357000.0,320000.0,,,,
4716,2014,STANHOPE,131000.0,,,,,
4717,2014,STAWELL,172500.0,148000.0,,,,
4718,2014,STRATFORD,261500.0,,,,,
4719,2014,STRATHDALE,380000.0,262000.0,,,,
4720,2014,STRATHFIELDSAYE,397500.0,,,,,
4721,2014,STRATHMERTON,172500.0,,,,,
4722,2014,STRATHMORE,865000.0,620000.0,,,,
4723,2014,STRATHMORE HEIGHTS,640000.0,,,,,
4724,2014,STRATHTULLOH,440000.0,0.0,,,,
4725,2014,STUDFIELD,617500.0,584500.0,,,,
4726,2014,SUNBURY,360000.0,316000.0,232.0,283.0,24.463169339494428,26.193633952254643
4727,2014,SUNDERLAND BAY,333000.0,,,,,
4728,2014,SUNNYCLIFFS,307500.0,,,,,
4729,2014,SUNSET STRIP,310000.0,,,,,
4730,2014,SUNSHINE,483500.0,370000.0,201.0,279.0,33.3264405845051,35.39992345962495
4731,2014,SUNSHINE NORTH,425500.0,345000.0,,,,
4732,2014,SUNSHINE WEST,395000.0,350000.0,,,,
4733,2014,SURF BEACH,360000.0,,,,,
4734,2014,SURREY HILLS,1450000.0,625000.0,337.0,437.0,63.809188523147334,35.66537320246519
4735,2014,SWAN HILL,230000.0,185000.0,132.0,212.0,20.86357039187228,26.952214452214452
4736,2014,SYDENHAM,415000.0,295000.0,207.0,319.0,25.01808536291295,27.406168710516535
4737,2014,TALLANGATTA,200000.0,,,,,
4738,2014,TARNEIT,395000.0,299000.0,,,,
4739,2014,TATURA,237500.0,165000.0,,,,
4740,2014,TAWONGA,375000.0,,,,,
4741,2014,TAWONGA SOUTH,235000.0,,,,,
4742,2014,TAYLORS HILL,510000.0,,,,,
4743,2014,TAYLORS LAKES,510000.0,,,,,
4744,2014,TECOMA,478000.0,,,,,
4745,2014,TEMPLESTOWE,951500.0,670500.0,347.0,357.0,51.25511743158802,37.159166481933056
4746,2014,TEMPLESTOWE LOWER,830000.0,567500.0,,,,
4747,2014,TERANG,195000.0,,,,,
4748,2014,THE BASIN,463500.0,,,,,
4749,2014,THE HONEYSUCKLES,190000.0,,,,,
4750,2014,THE PATCH,486500.0,,,,,
4751,2014,THOMASTOWN,420000.0,300000.0,266.0,292.0,27.660695468914646,21.68883747831116
4752,2014,THOMSON,290000.0,300000.0,,,,
4753,2014,THORNBURY,840000.0,459500.0,260.0,440.0,36.71328671328671,33.98668639053255
4754,2014,THORNHILL PARK,0.0,,,,,
4755,2014,TIMBOON,210000.0,,,,,
4756,2014,TONGALA,179000.0,,,,,
4757,2014,TOONGABBIE,261500.0,,,,,
4758,2014,TOORA,155000.0,,,,,
4759,2014,TOORADIN,480000.0,,,,,
4760,2014,TOORAK,3391000.0,820500.0,300.0,555.0,117.49826749826751,52.59615384615385
4761,2014,TOOTGAROOK,402500.0,,,,,
4762,2014,TORQUAY,580000.0,452500.0,247.0,335.0,33.295063145809415,35.230457801308006
4763,2014,TRAFALGAR,311000.0,257500.0,,,,
4764,2014,TRARALGON,275000.0,250000.0,149.0,247.0,21.410775459358454,32.266391326794015
4765,2014,TRARALGON EAST,440000.0,,,,,
4766,2014,TRAVANCORE,848000.0,430000.0,,,,
4767,2014,TRENTHAM,340000.0,,,,,
4768,2014,TRUGANINA,390000.0,282000.0,,,,
4769,2014,TULLAMARINE,412000.0,339000.0,242.0,302.0,26.23535404992359,26.938970120788305
4770,2014,TYABB,366000.0,335000.0,,,,
4771,2014,TYLDEN,410000.0,,,,,
4772,2014,UPPER FERNTREE GULLY,500000.0,,,,,
4773,2014,UPWEY,476000.0,,,,,
4774,2014,VENTNOR,377500.0,,,,,
4775,2014,VENUS BAY,237000.0,,,,,
4776,2014,VERMONT,725000.0,617500.0,292.0,350.0,39.83516483516484,40.66780821917808
4777,2014,VERMONT SOUTH,815000.0,600000.0,,,,
4778,2014,VIEWBANK,725000.0,475000.0,,,,
4779,2014,VIOLET TOWN,199500.0,,,,,
4780,2014,WAHGUNYAH,213500.0,,,,,
4781,2014,WALKERVILLE,230000.0,,,,,
4782,2014,WALLAN,356500.0,265000.0,,,,
4783,2014,WALLAN EAST,306000.0,251000.0,,,,
4784,2014,WANDANA HEIGHTS,582000.0,,,,,
4785,2014,WANDIN NORTH,439500.0,,,,,
4786,2014,WANGARATTA,255000.0,214000.0,142.0,233.0,21.0465500165071,28.981581798483205
4787,2014,WANTIRNA,667500.0,460000.0,320.0,370.0,34.69334719334719,27.64423076923077
4788,2014,WANTIRNA SOUTH,676500.0,462000.0,,,,
4789,2014,WARBURTON,315000.0,,,,,
4790,2014,WARNEET,355000.0,,,,,
4791,2014,WARRACKNABEAL,110000.0,,,,,
4792,2014,WARRAGUL,320000.0,250000.0,0.0,241.0,25.534631343759976,inf
4793,2014,WARRANDYTE,760000.0,,,,,
4794,2014,WARRANWOOD,665000.0,,,,,
4795,2014,WARRNAMBOOL,323000.0,258500.0,186.0,264.0,23.528554778554778,26.726633581472292
4796,2014,WATERWAYS,845000.0,,,,,
4797,2014,WATSONIA,555000.0,455500.0,,,,
4798,2014,WATSONIA NORTH,572500.0,,,,,
4799,2014,WATTLE GLEN,500500.0,,,,,
4800,2014,WAURN PONDS,470000.0,,,,,
4801,2014,WEDDERBURN,137500.0,,,,,
4802,2014,WEIR VIEWS,388000.0,,,,,
4803,2014,WENDOUREE,247000.0,240000.0,150.0,256.0,18.5546875,30.76923076923077
4804,2014,WENDOUREE WEST,165000.0,,,,,
4805,2014,WERRIBEE,315000.0,261500.0,227.0,272.0,22.27092760180995,22.153507285665874
4806,2014,WERRIBEE SOUTH,585000.0,568000.0,,,,
4807,2014,WESBURN,288500.0,,,,,
4808,2014,WEST FOOTSCRAY,637500.0,410000.0,244.0,328.0,37.37687617260788,32.313997477931906
4809,2014,WEST MELBOURNE,916000.0,470000.0,302.0,474.0,37.163258682246024,29.92868059093225
4810,2014,WEST WODONGA,296000.0,195000.0,,,,
4811,2014,WESTALL,550000.0,465000.0,,,,
4812,2014,WESTGARTH,1100000.0,480000.0,,,,
4813,2014,WESTMEADOWS,419000.0,379000.0,,,,
4814,2014,WHEELERS HILL,805000.0,525500.0,,,,
4815,2014,WHITE HILLS,306000.0,191500.0,,,,
4816,2014,WHITTINGTON,262000.0,289000.0,,,,
4817,2014,WHITTLESEA,375000.0,280000.0,0.0,291.0,24.78191911181602,inf
4818,2014,WILLAURA,112000.0,,,,,
4819,2014,WILLIAMS LANDING,450000.0,350000.0,,,,
4820,2014,WILLIAMSTOWN,970000.0,570000.0,269.0,445.0,41.918755401901464,40.749213611667145
4821,2014,WILLIAMSTOWN NORTH,803500.0,545000.0,,,,
4822,2014,WIMBLEDON HEIGHTS,310000.0,,,,,
4823,2014,WINCHELSEA,287500.0,235000.0,,,,
4824,2014,WINDSOR,956500.0,490000.0,307.0,548.0,33.566114542391915,30.694061638687046
4825,2014,WINTER VALLEY,360000.0,,,,,
4826,2014,WODONGA,296500.0,198000.0,172.0,255.0,22.3604826546003,22.137745974955276
4827,2014,WOLLERT,395000.0,339000.0,,,,
4828,2014,WONGA PARK,673500.0,,,,,
4829,2014,WONTHAGGI,251000.0,233000.0,,,,
4830,2014,WOODEND,460000.0,337500.0,,,,
4831,2014,CAPE WOOLAMAI,381500.0,,,,,
4832,2014,WOORI YALLOCK,317000.0,,,,,
4833,2014,WY YUNG,285000.0,,,,,
4834,2014,WYCHEPROOF,103000.0,,,,,
4835,2014,WYE RIVER,646500.0,,,,,
4836,2014,WYNDHAM VALE,306000.0,255000.0,,,,
4837,2014,YACKANDANDAH,318000.0,,,,,
4838,2014,YALLAMBIE,580000.0,,,,,
4839,2014,YALLOURN NORTH,149500.0,,,,,
4840,2014,YARRA GLEN,460000.0,360000.0,,,,
4841,2014,YARRA JUNCTION,357500.0,345000.0,,,,
4842,2014,YARRAGON,297000.0,,,,,
4843,2014,YARRAM,202500.0,,,,,
4844,2014,YARRAVILLE,710000.0,525000.0,236.0,428.0,31.901509705248024,42.78031290743156
4845,2014,YARRAWONGA,297000.0,213500.0,,,,
4846,2014,YEA,255000.0,,,,,
4847,2014,YINNAR,240000.0,,,,,
4848,2015,ABBOTSFORD,925000.0,530000.0,366.0,523.0,34.01235475805266,27.847835224884406
4849,2015,ABERFELDIE,1207500.0,555000.0,,,,
4850,2015,AINTREE,680500.0,,,,,
4851,2015,AIREYS INLET,680000.0,,,,,
4852,2015,AIRPORT WEST,635000.0,470000.0,,,,
4853,2015,ALBANVALE,345000.0,,,,,
4854,2015,ALBERT PARK,1700000.0,850000.0,320.0,607.0,53.85882651121531,51.08173076923077
4855,2015,ALBION,481000.0,213500.0,,,,
4856,2015,ALEXANDRA,285000.0,,,,,
4857,2015,ALFREDTON,340500.0,254000.0,152.0,258.0,25.380143112701255,32.135627530364374
4858,2015,ALLANSFORD,259000.0,,,,,
4859,2015,ALPHINGTON,1296500.0,582500.0,276.0,453.0,55.039055866870434,40.58667781493868
4860,2015,ALTONA,718000.0,550000.0,249.0,322.0,42.88103201146679,42.47760271856657
4861,2015,ALTONA EAST,650000.0,545000.0,,,,
4862,2015,ALTONA MEADOWS,440000.0,353500.0,,,,
4863,2015,ALTONA NORTH,645000.0,530000.0,,,,
4864,2015,ANGLESEA,635000.0,461500.0,,,,
4865,2015,APOLLO BAY,435000.0,375000.0,,,,
4866,2015,ARARAT,210000.0,170000.0,,,,
4867,2015,ARDEER,381500.0,350000.0,,,,
4868,2015,ARMADALE,2172500.0,840000.0,310.0,600.0,69.63141025641026,52.1091811414392
4869,2015,ARMSTRONG CREEK,440000.0,,,,,
4870,2015,ASCOT,349000.0,,,,,
4871,2015,ASCOT VALE,885000.0,522500.0,277.0,428.0,39.76455787203451,36.27464593168564
4872,2015,ASHBURTON,1435000.0,1015000.0,220.0,386.0,71.49262654444001,88.72377622377623
4873,2015,ASHWOOD,1140000.0,701500.0,,,,
4874,2015,ASPENDALE,795500.0,604000.0,259.0,345.0,44.342251950947606,44.84704484704484
4875,2015,ASPENDALE GARDENS,715000.0,,,,,
4876,2015,ATTWOOD,620000.0,,,,,
4877,2015,AVENEL,245000.0,,,,,
4878,2015,AVOCA,182500.0,,,,,
4879,2015,AVONDALE HEIGHTS,650000.0,447500.0,288.0,357.0,35.01400560224089,29.881143162393162
4880,2015,AVONSLEIGH,397500.0,,,,,
4881,2015,BACCHUS MARSH,355000.0,279000.0,,,,
4882,2015,BADGER CREEK,345000.0,,,,,
4883,2015,BAIRNSDALE,246500.0,216000.0,165.0,243.0,19.50775561886673,25.174825174825173
4884,2015,BALACLAVA,1100000.0,494000.0,,,,
4885,2015,MOOROODUC,871000.0,,,,,
4886,2015,BALLAN,359000.0,315000.0,,,,
4887,2015,BALLARAT CENTRAL,353000.0,267000.0,,,,
4888,2015,BALLARAT EAST,275000.0,267000.0,,,,
4889,2015,BALLARAT NORTH,315000.0,241000.0,,,,
4890,2015,BALNARRING,595000.0,,,,,
4891,2015,BALNARRING BEACH,887500.0,,,,,
4892,2015,BALWYN,2210000.0,815000.0,340.0,393.0,108.14249363867685,46.0972850678733
4893,2015,BALWYN NORTH,1850000.0,972500.0,,,,
4894,2015,BANNOCKBURN,389000.0,,,,,
4895,2015,BARANDUDA,323000.0,,,,,
4896,2015,BARNAWARTHA,305000.0,,,,,
4897,2015,BARWON HEADS,773000.0,640000.0,103.0,314.0,47.34198922097011,119.49215832710979
4898,2015,BAXTER,340000.0,,,,,
4899,2015,BAYSWATER,632500.0,450000.0,265.0,235.0,51.759410801963995,32.65602322206096
4900,2015,BAYSWATER NORTH,580000.0,409000.0,,,,
4901,2015,BEACONSFIELD,559000.0,400500.0,,,,
4902,2015,BEACONSFIELD UPPER,602500.0,,,,,
4903,2015,BEAUFORT,205000.0,,,,,
4904,2015,BEAUMARIS,1345000.0,896500.0,312.0,469.0,55.150073806790225,55.25764299802761
4905,2015,BEEAC,158000.0,,,,,
4906,2015,BEECHWORTH,332000.0,,,,,
4907,2015,BELGRAVE,482500.0,,,,,
4908,2015,BELGRAVE HEIGHTS,590500.0,,,,,
4909,2015,BELGRAVE SOUTH,555500.0,,,,,
4910,2015,BELL PARK,340000.0,293000.0,,,,
4911,2015,BELL POST HILL,344500.0,,,,,
4912,2015,BELLBRIDGE,285000.0,,,,,
4913,2015,BELLFIELD,700000.0,527500.0,,,,
4914,2015,BELMONT,395000.0,310000.0,223.0,295.0,25.749674054758803,26.733356329768885
4915,2015,BENALLA,222500.0,186000.0,150.0,210.0,20.375457875457876,23.846153846153847
4916,2015,BENDIGO,372000.0,282500.0,168.0,265.0,26.99564586357039,32.33745421245421
4917,2015,BENTLEIGH,1245000.0,570000.0,268.0,410.0,58.39587242026266,40.90126291618829
4918,2015,BENTLEIGH EAST,1000500.0,677500.0,,,,
4919,2015,BERWICK,535000.0,425000.0,57.0,318.0,32.353652636671505,143.387314439946
4920,2015,BEULAH,65000.0,,,,,
4921,2015,BEVERIDGE,400000.0,,,,,
4922,2015,BIRCHIP,121500.0,,,,,
4923,2015,BIRREGURRA,302500.0,,,,,
4924,2015,BITTERN,382500.0,355000.0,,,,
4925,2015,BLACK HILL,296500.0,245000.0,,,,
4926,2015,BLACK ROCK,1545000.0,820000.0,,,,
4927,2015,BLACKBURN,1200500.0,591000.0,307.0,356.0,64.84982713915298,37.02079679278376
4928,2015,BLACKBURN NORTH,921500.0,715500.0,,,,
4929,2015,BLACKBURN SOUTH,920500.0,648500.0,,,,
4930,2015,BLACKWOOD,260000.0,,,,,
4931,2015,BLAIRGOWRIE,621500.0,,,,,
4932,2015,BLIND BIGHT,401000.0,,,,,
4933,2015,BONBEACH,700000.0,464000.0,,,,
4934,2015,BONNIE DOON,290000.0,,,,,
4935,2015,BONSHAW,309000.0,,,,,
4936,2015,BOOLARRA,212500.0,,,,,
4937,2015,BOORT,130000.0,,,,,
4938,2015,BORONIA,592500.0,432500.0,274.0,319.0,35.71859175307451,30.355137563166757
4939,2015,BOTANIC RIDGE,565000.0,,,,,
4940,2015,BOX HILL,1350000.0,495000.0,230.0,366.0,70.93316519546028,41.38795986622074
4941,2015,BOX HILL NORTH,1060000.0,752000.0,,,,
4942,2015,BOX HILL SOUTH,1153000.0,750000.0,,,,
4943,2015,BRAYBROOK,550000.0,441000.0,,,,
4944,2015,BREAKWATER,267500.0,295000.0,,,,
4945,2015,BRIAGOLONG,215000.0,,,,,
4946,2015,BRIAR HILL,680000.0,575000.0,,,,
4947,2015,BRIGHT,392500.0,260000.0,,,,
4948,2015,BRIGHTON,2302500.0,845000.0,318.0,528.0,83.86145104895105,51.10062893081761
4949,2015,BRIGHTON EAST,1600000.0,962000.0,60.0,495.0,62.16006216006216,308.33333333333337
4950,2015,BROADFORD,270000.0,,,,,
4951,2015,BROADMEADOWS,370000.0,300000.0,227.0,294.0,24.201988487702774,25.415113520840393
4952,2015,BROOKFIELD,340000.0,212500.0,,,,
4953,2015,BROOKLYN,602000.0,447000.0,,,,
4954,2015,BROWN HILL,270000.0,249000.0,,,,
4955,2015,BRUNSWICK,860500.0,495000.0,314.0,477.0,34.69198516368328,30.316021558059774
